Origin QC8_210915 TT054_Conc2 TT056_Conc2 TT057_Conc2 TT059_Conc2 TT060_Conc2 TT062_Conc2 TT063_Conc2 TT064_Conc2 TT065_190326 TT066_Conc2 TT067_Conc2 TT068_Conc2 TT069_Conc2 TT070_Conc2 TT071_Conc2 TT072_Conc2 TT073_Conc2 TT074_190326 TT075_Conc2 TT076_190326 TT077_190326 TT078_Conc2 TT079_Conc2 TT080_Conc2 TT082_Conc2 TT083_Conc2 TT084_Conc2 TT085_Conc2 TT086_Conc2 TT087_Conc2 TT089_Conc2 TT090_Conc2 TT091_Conc2 TT092_Conc2 TT093_Conc2 TT094_Conc2 TT095_Conc2 TT096_Conc2 TT097_Conc2 TT098_Conc2 TT099_Conc2 TT100_Conc2 TT101_Conc2 TT102_Conc2 TT103_Conc2 TT104_Conc2 TT105_Conc2 TT106_Conc2 TT107_Conc2 TT108_Conc2 TT109_Conc2 TT110_Conc2 TT111_Conc3b TT112_Conc2 TT113_Conc2 TT114_Conc2 TT115_Conc2 TT116_Conc2 TT117_Conc2 TT118_Conc2 TT119_Conc2 TT121_Conc2 TT122_Conc2 TT123_Conc2 TT124_Conc3 TT125_Conc2 TT126_Conc3b TT127_Conc2 TT128_Conc2 TT129_Conc2 TT130_Conc2 TT131_Conc2 TT132_Conc2 TT133_Conc3b TT134_Conc2 TT135_Conc2 TT136_Conc2 TT137_Conc2 TT138_Conc2 TT139_Conc2 TT140_Conc2 TT141_Conc2 TT142_Conc2 TT144_Conc2 TT145_Conc2 TT146_190326 TT147_Conc2 TT148_Conc2 TT149_190326 TT150_Conc2 TT151_Conc2 TT152_Conc2 TT153_Conc2 TT154_Conc2 TT155_Conc2 TT156_Conc2 TT157_Conc3 TT158_Conc2 TT159_Conc2 TT160_190326 TT161_Conc3 TT162_Conc3 TT163_Conc3 TT164_Conc2 TT165_Conc2 TT168_Conc2 TT169_Conc2 TT170_Conc2 TT171_190326 TT172_190326 TT173_Conc3 TT174_190326 TT175_Conc3b TT176_Conc2 TT177_Conc2 TT178_Conc2 TT179_Conc2 TT180_Conc2 TT181_Conc2 TT182_Conc2 TT183_Conc2 TT184_Conc2 TT186_Conc2 TT189_190326 TT190_Conc2 Tta119_210915 Tta167_210915 Tta260_210915 Tta276_210915 Tta285_210915 Tta307_210915 Tta311_210915 Tta344_210915 Tta346_210915 Tta348_210915 Tta365_210915 Tta384_210915 Tta397_210915 Tta403_210915 Tta419_210915 Tta428_210915 TTa434_210915 Tta442_210915 Tta449_210915 Tta450_210915 Tta452_210915 Tta48_210915 TTa482_210916 TTa502_210916 Tta504_210915 TTa505_210916 Tta509_210915 Tta513_210915 Tta514_210915 TTa517_210916 TTa525_210916 TTa535_210916 TTa542_210916 TTa545_210916 TTa559_210916 TTa572_210916 TTa574_210916 TTa580_210916 TTa589_210916 TTa613_210916 Tta96_210915 TTb100_210916 TTb101_210915 TTb118_210915 TTb120_210915 TTb1_210916 TTb124_210916 TTb125_210915 TTb126_210915 TTb127_210915 TTb130_210915 TTb132_210916 TTb133_210916 TTb146_210915 TTb150_210916 TTb16_210915 TTb189_210915 TTb190_210916 TTb2_210916 TTb222_210915 TTb224_210915 TTb227_210915 TTb257_210915 TTb4_210915 TTb7_210915 TTb90_210916 TTb92_210915 TTb93_210915 TTb98_210916
TTb132_210916 129.693 228.613 134.127 134.127 154.022 9.501 9.193 9.193 9.193 9.193 9.193 9.193 9.193 40.427 40.427 40.427 40.427 40.427 40.427 40.427 40.427 10.717 10.717 10.717 10.717 10.717 10.717 10.717 9.193 9.193 9.193 9.193 9.193 9.193 9.193 40.427 40.427 40.427 40.427 40.427 40.427 40.427 40.427 10.717 10.717 10.717 10.717 10.717 10.717 10.717 10.717 9.193 9.193 9.193 9.193 10.717 10.717 10.717 40.427 40.427 9.193 9.193 9.193 10.717 311.096 280.45 279.585 276.22 275.461 295.263 276.639 276.639 277.329 297.704 295.126 294.956 295.511 295.263 194.492 314.319 295.126 283.639 283.639 277.489 275.939 173.507 274.176 187.114 187.114 187.114 202.076 202.076 202.076 202.076 202.076 202.076 202.076 202.076 202.076 202.076 202.076 202.076 202.076 202.076 180.474 180.474 180.474 180.474 180.474 230.436 230.436 230.436 230.436 186.577 189.981 189.981 189.981 189.981 322.627 322.627 295.341 179.228 295.341 295.341 131.391 140.446 448.389 146.558 75.679 31.694 31.694 31.694 31.694 75.365 75.526 75.365 75.526 31.694 75.526 75.526 75.526 50.369 75.526 50.369 75.365 31.694 75.365 75.526 31.694 74.24 74.24 50.589 50.589 50.589 50.589 50.589 44.129 74.24 74.24 41.079 41.079 74.24 74.24 74.24 74.24 74.24 74.591 31.694 0 17.575 136.77 134.869 34.637 91.964 91.964 136.77 136.77 15.827 0 15.827 132.855 132.855 8.891 144.654 144.654 34.077 83.947 85.396 83.947 69.109 34.077 34.077 21.48 21.201 17.382 0
TTb133_210916 145.52 244.439 149.954 149.954 169.848 25.224 24.916 24.916 24.916 24.916 24.916 24.916 24.916 56.253 56.253 56.253 56.253 56.253 56.253 56.253 56.253 5.585 5.585 5.585 5.585 5.585 5.585 5.585 24.916 24.916 24.916 24.916 24.916 24.916 24.916 56.253 56.253 56.253 56.253 56.253 56.253 56.253 56.253 5.585 5.585 5.585 5.585 5.585 5.585 5.585 5.585 24.916 24.916 24.916 24.916 5.585 5.585 5.585 56.253 56.253 24.916 24.916 24.916 5.585 326.922 296.276 295.411 292.047 291.287 311.089 292.465 292.465 293.155 313.53 310.952 310.782 311.338 311.089 210.319 330.145 310.952 299.465 299.465 293.316 291.765 189.334 290.003 202.941 202.941 202.941 217.902 217.902 217.902 217.902 217.902 217.902 217.902 217.902 217.902 217.902 217.902 217.902 217.902 217.902 196.301 196.301 196.301 196.301 196.301 246.263 246.263 246.263 246.263 202.403 205.808 205.808 205.808 205.808 338.454 338.454 311.167 195.055 311.167 311.167 115.715 124.771 432.714 162.385 60.004 47.52 47.52 47.52 47.52 59.69 59.851 59.69 59.851 47.52 59.851 59.851 59.851 66.195 59.851 66.195 59.69 47.52 59.69 59.851 47.52 58.565 58.565 34.914 34.914 34.914 34.914 34.914 59.955 58.565 58.565 56.906 56.906 58.565 58.565 58.565 58.565 58.565 58.915 47.52 15.827 1.802 152.596 150.695 50.464 107.791 107.791 152.596 152.596 0 15.827 0 148.681 148.681 7.251 160.481 160.481 49.903 68.272 69.677 68.272 53.434 49.903 49.903 6.197 5.526 1.608 15.827
TTb146_210915 3.261 296.948 1.272 1.272 21.167 125.856 126.698 126.698 126.698 126.698 126.698 126.698 126.698 108.762 108.762 108.762 108.762 108.762 108.762 108.762 108.762 143.571 143.571 143.571 143.571 143.571 143.571 143.571 126.698 126.698 126.698 126.698 126.698 126.698 126.698 108.762 108.762 108.762 108.762 108.762 108.762 108.762 108.762 143.571 143.571 143.571 143.571 143.571 143.571 143.571 143.571 126.698 126.698 126.698 126.698 143.571 143.571 143.571 108.762 108.762 126.698 126.698 126.698 143.571 178.241 147.595 146.73 143.365 142.606 162.408 143.784 143.784 144.474 164.849 162.271 162.101 162.656 162.408 61.637 181.464 162.271 150.784 150.784 144.634 143.084 40.652 141.321 54.259 54.259 54.259 69.221 69.221 69.221 69.221 69.221 69.221 69.221 69.221 69.221 69.221 69.221 69.221 69.221 69.221 47.619 47.619 47.619 47.619 47.619 97.581 97.581 97.581 97.581 53.722 57.126 57.126 57.126 57.126 189.772 189.772 162.486 46.373 162.486 162.486 264.245 273.301 581.244 13.703 208.533 101.161 101.161 101.161 101.161 208.22 208.38 208.22 208.38 101.161 208.38 208.38 208.38 82.908 208.38 82.908 208.22 101.161 208.22 208.38 101.161 207.095 207.095 183.443 183.443 183.443 183.443 183.443 112.464 207.095 207.095 109.415 109.415 207.095 207.095 207.095 207.095 207.095 207.445 101.161 132.855 150.43 3.915 2.014 110.489 160.3 160.3 3.915 3.915 148.681 132.855 148.681 0 0 141.745 11.8 11.8 109.928 216.802 218.25 216.802 201.963 109.928 109.928 154.334 154.056 150.236 132.855
TTb150_210916 3.261 296.948 1.272 1.272 21.167 125.856 126.698 126.698 126.698 126.698 126.698 126.698 126.698 108.762 108.762 108.762 108.762 108.762 108.762 108.762 108.762 143.571 143.571 143.571 143.571 143.571 143.571 143.571 126.698 126.698 126.698 126.698 126.698 126.698 126.698 108.762 108.762 108.762 108.762 108.762 108.762 108.762 108.762 143.571 143.571 143.571 143.571 143.571 143.571 143.571 143.571 126.698 126.698 126.698 126.698 143.571 143.571 143.571 108.762 108.762 126.698 126.698 126.698 143.571 178.241 147.595 146.73 143.365 142.606 162.408 143.784 143.784 144.474 164.849 162.271 162.101 162.656 162.408 61.637 181.464 162.271 150.784 150.784 144.634 143.084 40.652 141.321 54.259 54.259 54.259 69.221 69.221 69.221 69.221 69.221 69.221 69.221 69.221 69.221 69.221 69.221 69.221 69.221 69.221 47.619 47.619 47.619 47.619 47.619 97.581 97.581 97.581 97.581 53.722 57.126 57.126 57.126 57.126 189.772 189.772 162.486 46.373 162.486 162.486 264.245 273.301 581.244 13.703 208.533 101.161 101.161 101.161 101.161 208.22 208.38 208.22 208.38 101.161 208.38 208.38 208.38 82.908 208.38 82.908 208.22 101.161 208.22 208.38 101.161 207.095 207.095 183.443 183.443 183.443 183.443 183.443 112.464 207.095 207.095 109.415 109.415 207.095 207.095 207.095 207.095 207.095 207.445 101.161 132.855 150.43 3.915 2.014 110.489 160.3 160.3 3.915 3.915 148.681 132.855 148.681 0 0 141.745 11.8 11.8 109.928 216.802 218.25 216.802 201.963 109.928 109.928 154.334 154.056 150.236 132.855
TTb16_210915 138.584 237.503 143.018 143.018 162.912 17.973 17.665 17.665 17.665 17.665 17.665 17.665 17.665 49.317 49.317 49.317 49.317 49.317 49.317 49.317 49.317 2.035 2.035 2.035 2.035 2.035 2.035 2.035 17.665 17.665 17.665 17.665 17.665 17.665 17.665 49.317 49.317 49.317 49.317 49.317 49.317 49.317 49.317 2.035 2.035 2.035 2.035 2.035 2.035 2.035 2.035 17.665 17.665 17.665 17.665 2.035 2.035 2.035 49.317 49.317 17.665 17.665 17.665 2.035 319.987 289.341 288.475 285.111 284.352 304.153 285.529 285.529 286.219 306.594 304.016 303.846 304.402 304.153 203.383 323.209 304.016 292.53 292.53 286.38 284.829 182.398 283.067 196.005 196.005 196.005 210.966 210.966 210.966 210.966 210.966 210.966 210.966 210.966 210.966 210.966 210.966 210.966 210.966 210.966 189.365 189.365 189.365 189.365 189.365 239.327 239.327 239.327 239.327 195.467 198.872 198.872 198.872 198.872 331.518 331.518 304.232 188.119 304.232 304.232 122.598 131.654 439.597 155.449 66.886 40.584 40.584 40.584 40.584 66.573 66.734 66.573 66.734 40.584 66.734 66.734 66.734 59.259 66.734 59.259 66.573 40.584 66.573 66.734 40.584 65.448 65.448 41.797 41.797 41.797 41.797 41.797 53.019 65.448 65.448 49.97 49.97 65.448 65.448 65.448 65.448 65.448 65.798 40.584 8.891 8.893 145.66 143.76 43.528 100.855 100.855 145.66 145.66 7.251 8.891 7.251 141.745 141.745 0 153.545 153.545 42.967 75.155 76.927 75.155 60.317 42.967 42.967 12.687 12.409 8.7 8.891
TTb189_210915 15.061 308.748 10.627 10.627 9.367 137.656 138.498 138.498 138.498 138.498 138.498 138.498 138.498 120.562 120.562 120.562 120.562 120.562 120.562 120.562 120.562 155.371 155.371 155.371 155.371 155.371 155.371 155.371 138.498 138.498 138.498 138.498 138.498 138.498 138.498 120.562 120.562 120.562 120.562 120.562 120.562 120.562 120.562 155.371 155.371 155.371 155.371 155.371 155.371 155.371 155.371 138.498 138.498 138.498 138.498 155.371 155.371 155.371 120.562 120.562 138.498 138.498 138.498 155.371 166.442 135.796 134.93 131.566 130.807 150.609 131.984 131.984 132.675 153.049 150.471 150.301 150.857 150.609 49.838 169.664 150.471 138.985 138.985 132.835 131.284 28.853 129.522 42.46 42.46 42.46 57.421 57.421 57.421 57.421 57.421 57.421 57.421 57.421 57.421 57.421 57.421 57.421 57.421 57.421 35.82 35.82 35.82 35.82 35.82 85.782 85.782 85.782 85.782 41.922 45.327 45.327 45.327 45.327 177.973 177.973 150.687 34.574 150.687 150.687 276.045 285.1 593.043 7.346 220.333 112.961 112.961 112.961 112.961 220.02 220.18 220.02 220.18 112.961 220.18 220.18 220.18 94.707 220.18 94.707 220.02 112.961 220.02 220.18 112.961 218.894 218.894 195.243 195.243 195.243 195.243 195.243 124.264 218.894 218.894 121.215 121.215 218.894 218.894 218.894 218.894 218.894 219.245 112.961 144.654 162.229 7.885 9.785 122.289 172.099 172.099 7.885 7.885 160.481 144.654 160.481 11.8 11.8 153.545 0 0 121.728 228.601 230.05 228.601 213.763 121.728 121.728 166.134 165.855 162.036 144.654
TTb190_210916 15.061 308.748 10.627 10.627 9.367 137.656 138.498 138.498 138.498 138.498 138.498 138.498 138.498 120.562 120.562 120.562 120.562 120.562 120.562 120.562 120.562 155.371 155.371 155.371 155.371 155.371 155.371 155.371 138.498 138.498 138.498 138.498 138.498 138.498 138.498 120.562 120.562 120.562 120.562 120.562 120.562 120.562 120.562 155.371 155.371 155.371 155.371 155.371 155.371 155.371 155.371 138.498 138.498 138.498 138.498 155.371 155.371 155.371 120.562 120.562 138.498 138.498 138.498 155.371 166.442 135.796 134.93 131.566 130.807 150.609 131.984 131.984 132.675 153.049 150.471 150.301 150.857 150.609 49.838 169.664 150.471 138.985 138.985 132.835 131.284 28.853 129.522 42.46 42.46 42.46 57.421 57.421 57.421 57.421 57.421 57.421 57.421 57.421 57.421 57.421 57.421 57.421 57.421 57.421 35.82 35.82 35.82 35.82 35.82 85.782 85.782 85.782 85.782 41.922 45.327 45.327 45.327 45.327 177.973 177.973 150.687 34.574 150.687 150.687 276.045 285.1 593.043 7.346 220.333 112.961 112.961 112.961 112.961 220.02 220.18 220.02 220.18 112.961 220.18 220.18 220.18 94.707 220.18 94.707 220.02 112.961 220.02 220.18 112.961 218.894 218.894 195.243 195.243 195.243 195.243 195.243 124.264 218.894 218.894 121.215 121.215 218.894 218.894 218.894 218.894 218.894 219.245 112.961 144.654 162.229 7.885 9.785 122.289 172.099 172.099 7.885 7.885 160.481 144.654 160.481 11.8 11.8 153.545 0 0 121.728 228.601 230.05 228.601 213.763 121.728 121.728 166.134 165.855 162.036 144.654
TTb2_210916 106.766 198.068 111.201 111.201 131.095 27.078 27.92 27.92 27.92 27.92 27.92 27.92 27.92 17.5 17.5 17.5 17.5 17.5 17.5 17.5 17.5 44.793 44.793 44.793 44.793 44.793 44.793 44.793 27.92 27.92 27.92 27.92 27.92 27.92 27.92 17.5 17.5 17.5 17.5 17.5 17.5 17.5 17.5 44.793 44.793 44.793 44.793 44.793 44.793 44.793 44.793 27.92 27.92 27.92 27.92 44.793 44.793 44.793 17.5 17.5 27.92 27.92 27.92 44.793 288.169 257.523 256.658 253.294 252.534 272.336 253.712 253.712 254.402 274.777 272.199 272.029 272.585 272.336 171.566 291.392 272.199 260.712 260.712 254.563 253.012 150.58 251.25 164.188 164.188 164.188 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 157.548 157.548 157.548 157.548 157.548 207.509 207.509 207.509 207.509 163.65 167.055 167.055 167.055 167.055 299.701 299.701 272.414 156.302 272.414 272.414 165.467 174.522 482.465 123.632 109.755 8.767 8.767 8.767 8.767 109.442 109.602 109.442 109.602 8.767 109.602 109.602 109.602 27.442 109.602 27.442 109.442 8.767 109.442 109.602 8.767 108.317 108.317 84.665 84.665 84.665 84.665 84.665 16.718 108.317 108.317 18.152 18.152 108.317 108.317 108.317 108.317 108.317 108.667 8.767 34.077 51.651 113.843 111.942 0.561 61.42 61.42 113.843 113.843 49.903 34.077 49.903 109.928 109.928 42.967 121.728 121.728 0 118.024 119.472 118.024 103.185 0 0 55.556 55.278 51.458 34.077
TTb222_210915 213.64 312.56 218.074 218.074 237.969 92.281 91.973 91.973 91.973 91.973 91.973 91.973 91.973 124.374 124.374 124.374 124.374 124.374 124.374 124.374 124.374 73.28 73.28 73.28 73.28 73.28 73.28 73.28 91.973 91.973 91.973 91.973 91.973 91.973 91.973 124.374 124.374 124.374 124.374 124.374 124.374 124.374 124.374 73.28 73.28 73.28 73.28 73.28 73.28 73.28 73.28 91.973 91.973 91.973 91.973 73.28 73.28 73.28 124.374 124.374 91.973 91.973 91.973 73.28 395.043 364.397 363.532 360.167 359.408 379.21 360.586 360.586 361.276 381.651 379.073 378.903 379.458 379.21 278.439 398.266 379.073 367.586 367.586 361.436 359.886 257.454 358.123 271.061 271.061 271.061 286.023 286.023 286.023 286.023 286.023 286.023 286.023 286.023 286.023 286.023 286.023 286.023 286.023 286.023 264.421 264.421 264.421 264.421 264.421 314.383 314.383 314.383 314.383 270.524 273.928 273.928 273.928 273.928 406.574 406.574 379.288 263.175 379.288 379.288 47.444 56.499 364.442 230.505 9.801 115.641 115.641 115.641 115.641 9.487 8.425 9.487 8.425 115.641 8.425 8.425 8.425 134.316 8.425 134.316 9.487 115.641 9.487 8.425 115.641 9.826 9.826 33.358 33.358 33.358 33.358 33.358 128.076 9.826 9.826 125.026 125.026 9.826 9.826 9.826 9.826 9.826 9.591 115.641 83.947 66.638 220.717 218.816 118.584 175.911 175.911 220.717 220.717 68.272 83.947 68.272 216.802 216.802 75.155 228.601 228.601 118.024 0 4.835 0 19.507 118.024 118.024 62.469 62.853 66.885 83.947
TTb224_210915 215.088 314.008 219.522 219.522 239.417 94.896 94.588 94.588 94.588 94.588 94.588 94.588 94.588 125.822 125.822 125.822 125.822 125.822 125.822 125.822 125.822 75.262 75.262 75.262 75.262 75.262 75.262 75.262 94.588 94.588 94.588 94.588 94.588 94.588 94.588 125.822 125.822 125.822 125.822 125.822 125.822 125.822 125.822 75.262 75.262 75.262 75.262 75.262 75.262 75.262 75.262 94.588 94.588 94.588 94.588 75.262 75.262 75.262 125.822 125.822 94.588 94.588 94.588 75.262 396.491 365.845 364.98 361.615 360.856 380.658 362.034 362.034 362.724 383.099 380.521 380.351 380.906 380.658 279.887 399.714 380.521 369.034 369.034 362.884 361.334 258.902 359.571 272.509 272.509 272.509 287.471 287.471 287.471 287.471 287.471 287.471 287.471 287.471 287.471 287.471 287.471 287.471 287.471 287.471 265.869 265.869 265.869 265.869 265.869 315.831 315.831 315.831 315.831 271.972 275.377 275.377 275.377 275.377 408.022 408.022 380.736 264.623 380.736 380.736 50.447 59.503 367.446 231.953 13.205 117.089 117.089 117.089 117.089 12.892 11.14 12.892 11.14 117.089 11.14 11.14 11.14 135.764 11.14 135.764 12.892 117.089 12.892 11.14 117.089 12.541 12.541 36.073 36.073 36.073 36.073 36.073 129.524 12.541 12.541 126.475 126.475 12.541 12.541 12.541 12.541 12.541 12.306 117.089 85.396 69.223 222.165 220.264 120.033 177.359 177.359 222.165 222.165 69.677 85.396 69.677 218.25 218.25 76.927 230.05 230.05 119.472 4.835 0 4.835 22.222 119.472 119.472 65.184 65.567 68.976 85.396
TTb227_210915 213.64 312.56 218.074 218.074 237.969 92.281 91.973 91.973 91.973 91.973 91.973 91.973 91.973 124.374 124.374 124.374 124.374 124.374 124.374 124.374 124.374 73.28 73.28 73.28 73.28 73.28 73.28 73.28 91.973 91.973 91.973 91.973 91.973 91.973 91.973 124.374 124.374 124.374 124.374 124.374 124.374 124.374 124.374 73.28 73.28 73.28 73.28 73.28 73.28 73.28 73.28 91.973 91.973 91.973 91.973 73.28 73.28 73.28 124.374 124.374 91.973 91.973 91.973 73.28 395.043 364.397 363.532 360.167 359.408 379.21 360.586 360.586 361.276 381.651 379.073 378.903 379.458 379.21 278.439 398.266 379.073 367.586 367.586 361.436 359.886 257.454 358.123 271.061 271.061 271.061 286.023 286.023 286.023 286.023 286.023 286.023 286.023 286.023 286.023 286.023 286.023 286.023 286.023 286.023 264.421 264.421 264.421 264.421 264.421 314.383 314.383 314.383 314.383 270.524 273.928 273.928 273.928 273.928 406.574 406.574 379.288 263.175 379.288 379.288 47.444 56.499 364.442 230.505 9.801 115.641 115.641 115.641 115.641 9.487 8.425 9.487 8.425 115.641 8.425 8.425 8.425 134.316 8.425 134.316 9.487 115.641 9.487 8.425 115.641 9.826 9.826 33.358 33.358 33.358 33.358 33.358 128.076 9.826 9.826 125.026 125.026 9.826 9.826 9.826 9.826 9.826 9.591 115.641 83.947 66.638 220.717 218.816 118.584 175.911 175.911 220.717 220.717 68.272 83.947 68.272 216.802 216.802 75.155 228.601 228.601 118.024 0 4.835 0 19.507 118.024 118.024 62.469 62.853 66.885 83.947
TTb257_210915 198.802 297.721 203.236 203.236 223.13 77.442 77.134 77.134 77.134 77.134 77.134 77.134 77.134 109.535 109.535 109.535 109.535 109.535 109.535 109.535 109.535 58.442 58.442 58.442 58.442 58.442 58.442 58.442 77.134 77.134 77.134 77.134 77.134 77.134 77.134 109.535 109.535 109.535 109.535 109.535 109.535 109.535 109.535 58.442 58.442 58.442 58.442 58.442 58.442 58.442 58.442 77.134 77.134 77.134 77.134 58.442 58.442 58.442 109.535 109.535 77.134 77.134 77.134 58.442 380.205 349.559 348.693 345.329 344.569 364.371 345.747 345.747 346.437 366.812 364.234 364.064 364.62 364.371 263.601 383.427 364.234 352.748 352.748 346.598 345.047 242.616 343.285 256.223 256.223 256.223 271.184 271.184 271.184 271.184 271.184 271.184 271.184 271.184 271.184 271.184 271.184 271.184 271.184 271.184 249.583 249.583 249.583 249.583 249.583 299.545 299.545 299.545 299.545 255.685 259.09 259.09 259.09 259.09 391.736 391.736 364.45 248.337 364.45 364.45 66.951 76.006 383.949 215.667 11.237 100.802 100.802 100.802 100.802 10.924 11.085 10.924 11.085 100.802 11.085 11.085 11.085 119.477 11.085 119.477 10.924 100.802 10.924 11.085 100.802 9.799 9.799 18.52 18.52 18.52 18.52 18.52 113.237 9.799 9.799 110.188 110.188 9.799 9.799 9.799 9.799 9.799 10.149 100.802 69.109 51.799 205.878 203.978 103.746 161.073 161.073 205.878 205.878 53.434 69.109 53.434 201.963 201.963 60.317 213.763 213.763 103.185 19.507 22.222 19.507 0 103.185 103.185 47.63 48.014 52.046 69.109
TTb4_210915 106.766 198.068 111.201 111.201 131.095 27.078 27.92 27.92 27.92 27.92 27.92 27.92 27.92 17.5 17.5 17.5 17.5 17.5 17.5 17.5 17.5 44.793 44.793 44.793 44.793 44.793 44.793 44.793 27.92 27.92 27.92 27.92 27.92 27.92 27.92 17.5 17.5 17.5 17.5 17.5 17.5 17.5 17.5 44.793 44.793 44.793 44.793 44.793 44.793 44.793 44.793 27.92 27.92 27.92 27.92 44.793 44.793 44.793 17.5 17.5 27.92 27.92 27.92 44.793 288.169 257.523 256.658 253.294 252.534 272.336 253.712 253.712 254.402 274.777 272.199 272.029 272.585 272.336 171.566 291.392 272.199 260.712 260.712 254.563 253.012 150.58 251.25 164.188 164.188 164.188 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 157.548 157.548 157.548 157.548 157.548 207.509 207.509 207.509 207.509 163.65 167.055 167.055 167.055 167.055 299.701 299.701 272.414 156.302 272.414 272.414 165.467 174.522 482.465 123.632 109.755 8.767 8.767 8.767 8.767 109.442 109.602 109.442 109.602 8.767 109.602 109.602 109.602 27.442 109.602 27.442 109.442 8.767 109.442 109.602 8.767 108.317 108.317 84.665 84.665 84.665 84.665 84.665 16.718 108.317 108.317 18.152 18.152 108.317 108.317 108.317 108.317 108.317 108.667 8.767 34.077 51.651 113.843 111.942 0.561 61.42 61.42 113.843 113.843 49.903 34.077 49.903 109.928 109.928 42.967 121.728 121.728 0 118.024 119.472 118.024 103.185 0 0 55.556 55.278 51.458 34.077
TTb7_210915 106.766 198.068 111.201 111.201 131.095 27.078 27.92 27.92 27.92 27.92 27.92 27.92 27.92 17.5 17.5 17.5 17.5 17.5 17.5 17.5 17.5 44.793 44.793 44.793 44.793 44.793 44.793 44.793 27.92 27.92 27.92 27.92 27.92 27.92 27.92 17.5 17.5 17.5 17.5 17.5 17.5 17.5 17.5 44.793 44.793 44.793 44.793 44.793 44.793 44.793 44.793 27.92 27.92 27.92 27.92 44.793 44.793 44.793 17.5 17.5 27.92 27.92 27.92 44.793 288.169 257.523 256.658 253.294 252.534 272.336 253.712 253.712 254.402 274.777 272.199 272.029 272.585 272.336 171.566 291.392 272.199 260.712 260.712 254.563 253.012 150.58 251.25 164.188 164.188 164.188 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 179.149 157.548 157.548 157.548 157.548 157.548 207.509 207.509 207.509 207.509 163.65 167.055 167.055 167.055 167.055 299.701 299.701 272.414 156.302 272.414 272.414 165.467 174.522 482.465 123.632 109.755 8.767 8.767 8.767 8.767 109.442 109.602 109.442 109.602 8.767 109.602 109.602 109.602 27.442 109.602 27.442 109.442 8.767 109.442 109.602 8.767 108.317 108.317 84.665 84.665 84.665 84.665 84.665 16.718 108.317 108.317 18.152 18.152 108.317 108.317 108.317 108.317 108.317 108.667 8.767 34.077 51.651 113.843 111.942 0.561 61.42 61.42 113.843 113.843 49.903 34.077 49.903 109.928 109.928 42.967 121.728 121.728 0 118.024 119.472 118.024 103.185 0 0 55.556 55.278 51.458 34.077
TTb90_210916 151.172 250.092 155.607 155.607 175.501 29.813 29.505 29.505 29.505 29.505 29.505 29.505 29.505 61.906 61.906 61.906 61.906 61.906 61.906 61.906 61.906 10.812 10.812 10.812 10.812 10.812 10.812 10.812 29.505 29.505 29.505 29.505 29.505 29.505 29.505 61.906 61.906 61.906 61.906 61.906 61.906 61.906 61.906 10.812 10.812 10.812 10.812 10.812 10.812 10.812 10.812 29.505 29.505 29.505 29.505 10.812 10.812 10.812 61.906 61.906 29.505 29.505 29.505 10.812 332.575 301.929 301.064 297.699 296.94 316.742 298.118 298.118 298.808 319.183 316.605 316.435 316.99 316.742 215.972 335.798 316.605 305.118 305.118 298.969 297.418 194.986 295.655 208.593 208.593 208.593 223.555 223.555 223.555 223.555 223.555 223.555 223.555 223.555 223.555 223.555 223.555 223.555 223.555 223.555 201.954 201.954 201.954 201.954 201.954 251.915 251.915 251.915 251.915 208.056 211.461 211.461 211.461 211.461 344.106 344.106 316.82 200.707 316.82 316.82 109.912 118.968 426.911 168.038 54.2 53.173 53.173 53.173 53.173 53.887 54.047 53.887 54.047 53.173 54.047 54.047 54.047 71.848 54.047 71.848 53.887 53.173 53.887 54.047 53.173 52.762 52.762 29.11 29.11 29.11 29.11 29.11 65.608 52.762 52.762 62.559 62.559 52.762 52.762 52.762 52.762 52.762 53.112 53.173 21.48 6.434 158.249 156.348 56.117 113.443 113.443 158.249 158.249 6.197 21.48 6.197 154.334 154.334 12.687 166.134 166.134 55.556 62.469 65.184 62.469 47.63 55.556 55.556 0 2.844 6.241 21.48
